task_id,department,criticality,urgency,asset_condition,overdue,overdue_days,failure_history,estimated_duration_hours,safety_critical,passenger_impact,priority_score,maintenance_priority_class
TASK-4904,Engineering,HIGH,MEDIUM,DEGRADED,False,0,1,6.5,1,1,65.0189453536588,HIGH
TASK-4905,S&T,CRITICAL,HIGH,POOR,True,3,2,4.2,1,1,100.0,CRITICAL
TASK-4906,S&T,HIGH,IMMEDIATE,FAILED,False,0,1,2.4,1,0,94.41716208655632,CRITICAL
TASK-4907,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,0,3.2,1,1,47.409173550860494,MEDIUM
TASK-4908,Engineering,HIGH,MEDIUM,DEGRADED,False,0,2,2.8,1,0,62.509779129017566,MEDIUM
TASK-4909,S&T,HIGH,IMMEDIATE,FAILED,False,0,2,6.3,1,1,100.0,CRITICAL
TASK-4910,Traction,CRITICAL,HIGH,POOR,False,0,4,1.3,1,1,100.0,CRITICAL
TASK-4911,Traction,CRITICAL,IMMEDIATE,FAILED,True,19,0,6.0,1,1,100.0,CRITICAL
TASK-4912,Engineering,LOW,NORMAL,FAIR,True,7,4,7.8,0,0,38.1671327533482,LOW
TASK-4913,Engineering,LOW,NORMAL,FAIR,True,9,1,3.2,0,0,28.931403276034196,LOW
TASK-4914,Engineering,MEDIUM,NORMAL,FAIR,False,0,1,4.8,0,1,26.192205908508324,LOW
TASK-4915,Traction,HIGH,HIGH,POOR,False,0,2,3.2,1,1,76.461595809219,HIGH
TASK-4916,Traction,ROUTINE,NORMAL,GOOD,False,0,1,2.0,0,1,21.886071825811115,LOW
TASK-4917,S&T,LOW,NORMAL,GOOD,True,23,0,7.7,0,1,37.06735278795215,LOW
TASK-4918,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,0,7.2,1,1,100.0,CRITICAL
TASK-4919,S&T,CRITICAL,HIGH,FAILED,False,0,1,1.8,1,1,94.58267118041162,CRITICAL
TASK-4920,Traction,MEDIUM,MEDIUM,DEGRADED,True,12,3,7.2,0,1,48.616919939007076,MEDIUM
TASK-4921,S&T,HIGH,HIGH,FAILED,False,0,2,3.6,1,0,96.86695314998202,CRITICAL
TASK-4922,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,2,1.9,1,1,50.81913003382725,MEDIUM
TASK-4923,Traction,CRITICAL,IMMEDIATE,FAILED,True,8,2,5.8,1,1,100.0,CRITICAL
TASK-4924,Traction,LOW,NORMAL,GOOD,False,0,5,3.8,0,1,29.37654304383991,LOW
TASK-4925,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,2,7.8,1,0,100.0,CRITICAL
TASK-4926,S&T,MEDIUM,HIGH,DEGRADED,False,0,1,1.3,1,1,54.957754296989776,MEDIUM
TASK-4927,Engineering,HIGH,HIGH,POOR,False,0,0,7.5,1,1,78.3691729595871,HIGH
TASK-4928,Engineering,HIGH,HIGH,POOR,True,10,4,5.6,1,0,95.35187909046174,CRITICAL
TASK-4929,Traction,MEDIUM,MEDIUM,DEGRADED,True,6,0,5.2,0,1,40.21669854282472,LOW
TASK-4930,Traction,ROUTINE,NORMAL,FAIR,False,0,4,2.8,0,1,21.432483033651216,LOW
TASK-4931,S&T,LOW,NORMAL,GOOD,False,0,0,6.5,0,0,19.81834530185096,LOW
TASK-4932,Engineering,HIGH,HIGH,POOR,False,0,3,0.8,1,1,84.55371453053186,CRITICAL
TASK-4933,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,4,1.4,1,1,100.0,CRITICAL
TASK-4934,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,0,0.5,1,1,56.435905233530455,MEDIUM
TASK-4935,S&T,ROUTINE,NORMAL,GOOD,True,6,1,0.9,0,0,29.04708843675715,LOW
TASK-4936,Engineering,HIGH,MEDIUM,DEGRADED,False,0,1,7.1,1,1,60.62654596291335,MEDIUM
TASK-4937,Traction,HIGH,HIGH,FAILED,False,0,2,1.7,1,1,88.49632868534984,CRITICAL
TASK-4938,Engineering,MEDIUM,MEDIUM,DEGRADED,True,10,0,1.6,0,1,48.470902683368514,MEDIUM
TASK-4939,Traction,ROUTINE,NORMAL,FAIR,False,0,0,3.7,0,0,16.483965599359006,LOW
TASK-4940,Engineering,MEDIUM,HIGH,DEGRADED,True,6,2,2.1,0,0,54.98470085301021,MEDIUM
TASK-4941,S&T,HIGH,MEDIUM,DEGRADED,True,27,5,2.4,1,0,98.94942157775426,CRITICAL
TASK-4942,Traction,CRITICAL,HIGH,POOR,False,0,1,3.7,1,1,85.09859136810474,CRITICAL
TASK-4943,Engineering,MEDIUM,MEDIUM,DEGRADED,False,0,2,7.4,0,0,33.56855413198224,LOW
TASK-4944,Traction,HIGH,MEDIUM,DEGRADED,True,12,3,1.8,1,1,82.1424538724908,CRITICAL
TASK-4945,S&T,MEDIUM,MEDIUM,DEGRADED,True,12,0,6.5,1,1,71.41809875525267,HIGH
TASK-4946,Engineering,ROUTINE,MEDIUM,FAIR,False,0,0,2.4,0,1,26.407873580662994,LOW
TASK-4947,S&T,CRITICAL,IMMEDIATE,FAILED,True,13,0,2.0,1,1,100.0,CRITICAL
TASK-4948,S&T,MEDIUM,NORMAL,GOOD,True,7,1,2.7,0,0,38.661361430934015,LOW
TASK-4949,Traction,HIGH,IMMEDIATE,POOR,False,0,0,4.6,1,1,95.3517591768188,CRITICAL
TASK-4950,S&T,CRITICAL,HIGH,POOR,False,0,2,1.2,1,1,88.02091781547965,CRITICAL
TASK-4951,Traction,HIGH,IMMEDIATE,POOR,True,15,0,5.7,1,0,100.0,CRITICAL
TASK-4952,Traction,HIGH,MEDIUM,DEGRADED,True,4,1,4.0,1,1,68.42310024196775,HIGH
TASK-4953,S&T,CRITICAL,HIGH,POOR,True,13,2,3.7,1,1,100.0,CRITICAL
TASK-4954,S&T,CRITICAL,HIGH,POOR,True,13,3,0.7,1,1,100.0,CRITICAL
TASK-4955,Traction,LOW,NORMAL,GOOD,True,24,1,7.7,0,1,36.8969901360934,LOW
TASK-4956,S&T,ROUTINE,NORMAL,GOOD,False,0,3,6.2,0,1,27.14238512545934,LOW
TASK-4957,Traction,HIGH,MEDIUM,DEGRADED,True,11,0,6.4,1,1,75.70892594591146,HIGH
TASK-4958,Traction,CRITICAL,HIGH,FAILED,False,0,1,3.3,1,1,94.2045271394753,CRITICAL
TASK-4959,Traction,CRITICAL,HIGH,FAILED,False,0,2,7.2,1,0,100.0,CRITICAL
TASK-4960,S&T,MEDIUM,NORMAL,GOOD,True,4,0,6.2,0,0,32.86296180838321,LOW
TASK-4961,S&T,LOW,NORMAL,FAIR,False,0,1,3.5,0,1,22.921833319045536,LOW
TASK-4962,Engineering,HIGH,IMMEDIATE,POOR,True,9,3,6.6,1,0,100.0,CRITICAL
TASK-4963,Traction,CRITICAL,IMMEDIATE,POOR,True,4,2,6.8,1,1,100.0,CRITICAL
TASK-4964,Engineering,ROUTINE,NORMAL,GOOD,True,7,2,2.5,0,1,32.93930140946621,LOW
TASK-4965,Traction,ROUTINE,NORMAL,GOOD,False,0,1,3.0,0,1,20.887346735591066,LOW
TASK-4966,Engineering,MEDIUM,MEDIUM,DEGRADED,True,1,3,4.7,0,0,38.45805581385366,LOW
TASK-4967,Traction,HIGH,MEDIUM,DEGRADED,True,6,5,7.0,1,1,78.77506208237905,HIGH
TASK-4968,Engineering,HIGH,IMMEDIATE,FAILED,False,0,1,5.6,1,1,95.32726985538189,CRITICAL
TASK-4969,Traction,LOW,NORMAL,GOOD,False,0,2,5.8,0,1,18.861408219749507,LOW
TASK-4970,Traction,MEDIUM,NORMAL,FAIR,True,7,2,4.7,0,1,47.866611377653946,MEDIUM
TASK-4971,S&T,MEDIUM,MEDIUM,FAIR,True,16,0,2.2,0,0,54.28794819920318,MEDIUM
TASK-4972,Traction,LOW,NORMAL,FAIR,False,0,0,2.8,0,1,14.002086422867592,LOW
TASK-4973,S&T,MEDIUM,NORMAL,GOOD,True,15,4,6.5,0,1,60.68853325256208,MEDIUM
TASK-4974,Traction,LOW,NORMAL,FAIR,False,0,3,1.4,0,0,16.60432912834095,LOW
TASK-4975,Engineering,ROUTINE,NORMAL,FAIR,True,10,2,5.0,0,1,35.92509123294684,LOW
TASK-4976,Engineering,CRITICAL,IMMEDIATE,FAILED,True,2,1,1.2,1,1,100.0,CRITICAL
TASK-4977,Engineering,ROUTINE,MEDIUM,GOOD,True,10,4,4.1,0,1,45.574278672859286,MEDIUM
TASK-4978,Traction,HIGH,HIGH,POOR,False,0,0,3.4,1,0,88.0371627547265,CRITICAL
TASK-4979,Engineering,HIGH,MEDIUM,DEGRADED,True,13,3,3.5,1,1,84.5079850680773,CRITICAL
TASK-4980,Engineering,LOW,NORMAL,FAIR,False,0,1,6.8,0,0,25.90755862811212,LOW
TASK-4981,Traction,MEDIUM,HIGH,DEGRADED,True,30,0,6.7,0,0,62.58008304068365,MEDIUM
TASK-4982,Traction,CRITICAL,IMMEDIATE,POOR,False,0,1,6.9,1,0,100.0,CRITICAL
TASK-4983,Traction,LOW,MEDIUM,GOOD,False,0,2,3.7,0,1,19.778916480663803,LOW
TASK-4984,Traction,MEDIUM,MEDIUM,GOOD,False,0,1,1.9,0,1,44.496438792378434,LOW
TASK-4985,Traction,LOW,MEDIUM,FAIR,True,24,4,1.8,0,0,49.85425372486019,MEDIUM
TASK-4986,Traction,HIGH,HIGH,FAILED,True,3,2,2.0,1,0,87.65504320915649,CRITICAL
TASK-4987,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,2,2.7,1,1,53.52554347654455,MEDIUM
TASK-4988,Engineering,CRITICAL,HIGH,FAILED,False,0,2,4.2,1,1,93.97940839743782,CRITICAL
TASK-4989,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,0,3.4,0,1,37.32805172014201,LOW
TASK-4990,Traction,ROUTINE,NORMAL,GOOD,False,0,1,4.0,0,0,20.130616669783713,LOW
TASK-4991,S&T,LOW,NORMAL,FAIR,False,0,2,0.7,0,1,25.153842693323035,LOW
TASK-4992,S&T,MEDIUM,NORMAL,GOOD,True,10,0,4.7,0,1,41.60689691231559,LOW
TASK-4993,Engineering,CRITICAL,IMMEDIATE,FAILED,True,7,1,2.8,1,1,100.0,CRITICAL
TASK-4994,Traction,CRITICAL,HIGH,FAILED,False,0,3,3.8,1,1,100.0,CRITICAL
TASK-4995,S&T,ROUTINE,MEDIUM,FAIR,False,0,0,4.0,0,0,22.833388903216832,LOW
TASK-4996,Traction,CRITICAL,HIGH,POOR,False,0,1,2.6,1,1,97.43659189329314,CRITICAL
TASK-4997,Engineering,HIGH,MEDIUM,DEGRADED,True,7,1,4.3,1,1,67.70291610556401,HIGH
TASK-4998,Traction,ROUTINE,NORMAL,FAIR,False,0,2,3.1,0,1,22.73790139129814,LOW
TASK-4999,Traction,CRITICAL,HIGH,FAILED,True,13,3,3.4,1,0,100.0,CRITICAL
TASK-5000,Engineering,MEDIUM,MEDIUM,FAIR,False,0,2,5.4,0,1,37.00722389174368,LOW
TASK-5001,S&T,CRITICAL,HIGH,FAILED,True,6,0,3.0,1,1,100.0,CRITICAL
TASK-5002,Traction,LOW,NORMAL,FAIR,True,8,2,2.6,0,1,29.101588704369128,LOW
TASK-5003,Traction,MEDIUM,MEDIUM,DEGRADED,True,21,0,7.4,0,0,49.451509990755085,MEDIUM
TASK-5004,Engineering,HIGH,HIGH,POOR,True,7,3,3.3,1,1,90.03789827818895,CRITICAL
TASK-5005,S&T,HIGH,IMMEDIATE,FAILED,True,3,0,5.4,1,1,100.0,CRITICAL
TASK-5006,Traction,HIGH,IMMEDIATE,FAILED,True,22,0,6.3,1,1,100.0,CRITICAL
TASK-5007,Traction,HIGH,MEDIUM,DEGRADED,True,19,1,1.5,1,0,75.03097777050175,HIGH
TASK-5008,S&T,CRITICAL,HIGH,FAILED,True,5,2,7.7,1,1,100.0,CRITICAL
TASK-5009,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,0,5.1,1,1,100.0,CRITICAL
TASK-5010,S&T,LOW,NORMAL,GOOD,False,0,2,0.8,0,0,21.66822210857166,LOW
TASK-5011,Traction,ROUTINE,NORMAL,FAIR,False,0,4,2.2,0,0,37.04428265861404,LOW
TASK-5012,Traction,LOW,NORMAL,GOOD,False,0,1,4.2,0,0,21.011795055307225,LOW
TASK-5013,Traction,CRITICAL,IMMEDIATE,POOR,True,10,3,2.9,1,1,100.0,CRITICAL
TASK-5014,Engineering,MEDIUM,MEDIUM,FAIR,False,0,2,1.3,0,1,36.95695893057992,LOW
TASK-5015,Engineering,HIGH,IMMEDIATE,POOR,False,0,2,6.2,1,1,88.447143924131,CRITICAL
TASK-5016,S&T,LOW,MEDIUM,GOOD,True,2,6,1.0,0,1,43.43296354686424,LOW
TASK-5017,S&T,LOW,NORMAL,GOOD,True,19,1,0.8,0,0,36.50943438894588,LOW
TASK-5018,Traction,LOW,NORMAL,GOOD,True,23,1,3.8,0,0,42.22733263116597,LOW
TASK-5019,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,3,5.2,1,0,100.0,CRITICAL
TASK-5020,Engineering,ROUTINE,NORMAL,FAIR,True,40,0,2.9,0,1,39.01899169960459,LOW
TASK-5021,Traction,CRITICAL,IMMEDIATE,POOR,False,0,1,3.3,1,1,100.0,CRITICAL
TASK-5022,Traction,HIGH,IMMEDIATE,FAILED,True,28,2,4.7,1,1,100.0,CRITICAL
TASK-5023,Engineering,MEDIUM,MEDIUM,DEGRADED,True,19,2,4.2,0,1,58.0777516332345,MEDIUM
TASK-5024,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,1,2.2,0,0,29.47643363486803,LOW
TASK-5025,Traction,LOW,MEDIUM,FAIR,True,24,4,3.8,0,1,57.276756035005434,MEDIUM
TASK-5026,Traction,MEDIUM,NORMAL,FAIR,True,20,1,1.1,0,1,53.829152785329384,MEDIUM
TASK-5027,Engineering,ROUTINE,NORMAL,GOOD,True,3,2,2.0,0,1,29.911768516340544,LOW
TASK-5028,Engineering,LOW,NORMAL,GOOD,False,0,1,3.2,0,1,18.06388935179796,LOW
TASK-5029,S&T,CRITICAL,HIGH,FAILED,True,17,1,4.6,1,0,100.0,CRITICAL
TASK-5030,Engineering,MEDIUM,MEDIUM,DEGRADED,True,8,2,1.9,0,0,56.63079019822241,MEDIUM
TASK-5031,Traction,HIGH,IMMEDIATE,FAILED,True,6,0,4.2,1,1,100.0,CRITICAL
TASK-5032,Engineering,HIGH,HIGH,FAILED,False,0,2,6.7,1,0,75.69738502303365,HIGH
TASK-5033,Traction,MEDIUM,MEDIUM,DEGRADED,True,15,1,3.2,0,1,52.32629397379099,MEDIUM
TASK-5034,Traction,ROUTINE,NORMAL,FAIR,True,2,0,6.5,0,1,32.27989460903208,LOW
TASK-5035,S&T,HIGH,IMMEDIATE,POOR,True,7,0,5.2,1,0,100.0,CRITICAL
TASK-5036,Engineering,CRITICAL,IMMEDIATE,FAILED,False,0,0,1.1,1,1,100.0,CRITICAL
TASK-5037,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,0,1.3,0,0,45.448574815629804,MEDIUM
TASK-5038,S&T,LOW,NORMAL,FAIR,False,0,0,0.9,0,1,23.9171559332194,LOW
TASK-5039,Traction,MEDIUM,MEDIUM,DEGRADED,False,0,2,0.7,0,1,38.69629671556449,LOW
TASK-5040,S&T,HIGH,HIGH,DEGRADED,False,0,1,3.4,1,1,81.2169358203593,CRITICAL
TASK-5041,S&T,LOW,NORMAL,GOOD,True,3,1,7.0,0,1,31.746572573129175,LOW
TASK-5042,Engineering,HIGH,MEDIUM,DEGRADED,True,2,2,1.1,1,0,66.91886895647852,HIGH
TASK-5043,Traction,MEDIUM,MEDIUM,FAIR,False,0,0,6.9,0,0,36.47349180412814,LOW
TASK-5044,Traction,CRITICAL,HIGH,FAILED,True,6,0,2.8,1,1,100.0,CRITICAL
TASK-5045,Traction,ROUTINE,MEDIUM,GOOD,False,0,0,4.6,0,1,18.89356497167261,LOW
TASK-5046,Engineering,CRITICAL,HIGH,FAILED,True,4,3,4.0,1,1,100.0,CRITICAL
TASK-5047,S&T,ROUTINE,NORMAL,GOOD,False,0,1,0.7,0,1,21.45240782016182,LOW
TASK-5048,S&T,HIGH,MEDIUM,DEGRADED,False,0,2,2.0,1,1,56.76266791363025,MEDIUM
TASK-5049,Engineering,ROUTINE,MEDIUM,FAIR,False,0,3,2.0,0,1,26.166549455374867,LOW
TASK-5050,Traction,MEDIUM,HIGH,DEGRADED,False,0,3,7.4,0,1,48.05122260101092,MEDIUM
TASK-5051,Traction,MEDIUM,NORMAL,GOOD,False,0,3,2.3,0,1,35.08856646785263,LOW
TASK-5052,Engineering,CRITICAL,HIGH,FAILED,False,0,0,7.3,1,1,97.56954532507115,CRITICAL
TASK-5053,Traction,MEDIUM,NORMAL,GOOD,False,0,2,3.1,0,0,30.88499342053488,LOW
TASK-5054,Engineering,CRITICAL,IMMEDIATE,POOR,False,0,2,5.0,1,1,100.0,CRITICAL
TASK-5055,Traction,ROUTINE,NORMAL,GOOD,True,9,3,7.2,0,0,52.95897336907245,MEDIUM
TASK-5056,S&T,LOW,NORMAL,FAIR,True,29,1,2.5,0,1,43.10821046486442,LOW
TASK-5057,Engineering,ROUTINE,NORMAL,GOOD,False,0,1,0.8,0,1,16.002229478462848,LOW
TASK-5058,Traction,LOW,NORMAL,FAIR,False,0,1,5.4,0,1,27.683029432665833,LOW
TASK-5059,S&T,CRITICAL,IMMEDIATE,POOR,False,0,1,2.8,1,1,100.0,CRITICAL
TASK-5060,Engineering,LOW,NORMAL,GOOD,True,17,0,7.5,0,1,38.08315587885968,LOW
TASK-5061,Engineering,MEDIUM,NORMAL,FAIR,True,11,0,4.5,0,0,49.22588087815466,MEDIUM
TASK-5062,S&T,LOW,NORMAL,GOOD,False,0,2,4.6,0,1,21.869140462171572,LOW
TASK-5063,Engineering,CRITICAL,IMMEDIATE,POOR,False,0,0,6.2,1,1,100.0,CRITICAL
TASK-5064,Traction,ROUTINE,NORMAL,FAIR,False,0,2,3.7,0,1,33.625644417667964,LOW
TASK-5065,S&T,CRITICAL,IMMEDIATE,FAILED,False,0,1,1.5,1,0,100.0,CRITICAL
TASK-5066,S&T,ROUTINE,NORMAL,GOOD,False,0,1,7.2,0,1,21.18979770468851,LOW
TASK-5067,S&T,MEDIUM,MEDIUM,DEGRADED,True,2,1,2.0,1,1,52.05493480342618,MEDIUM
TASK-5068,S&T,LOW,NORMAL,GOOD,False,0,3,2.3,0,1,23.580603996463186,LOW
TASK-5069,Engineering,HIGH,HIGH,FAILED,False,0,1,0.6,1,1,90.21819853766557,CRITICAL
TASK-5070,S&T,CRITICAL,HIGH,FAILED,False,0,3,4.8,1,1,100.0,CRITICAL
TASK-5071,Engineering,MEDIUM,NORMAL,FAIR,True,2,2,6.6,0,1,40.37249599217285,LOW
TASK-5072,Engineering,ROUTINE,NORMAL,GOOD,False,0,6,1.5,0,1,28.5508005366135,LOW
TASK-5073,Engineering,HIGH,HIGH,DEGRADED,True,1,2,0.8,1,1,79.33612731824792,HIGH
TASK-5074,S&T,HIGH,IMMEDIATE,FAILED,True,12,1,5.4,1,1,100.0,CRITICAL
TASK-5075,Engineering,HIGH,MEDIUM,DEGRADED,True,3,3,1.5,1,0,73.41875071831505,HIGH
TASK-5076,S&T,HIGH,HIGH,POOR,False,0,0,5.4,1,0,72.7619665386243,HIGH
TASK-5077,Traction,ROUTINE,NORMAL,GOOD,False,0,0,1.1,0,1,14.678346436981318,LOW
TASK-5078,Traction,LOW,MEDIUM,FAIR,False,0,0,4.2,0,0,29.251165259185097,LOW
TASK-5079,Traction,HIGH,MEDIUM,DEGRADED,False,0,3,7.2,1,0,65.64456933607343,HIGH
TASK-5080,Engineering,CRITICAL,IMMEDIATE,POOR,True,1,1,5.8,1,1,91.873837380261,CRITICAL
TASK-5081,S&T,HIGH,IMMEDIATE,FAILED,True,12,3,2.7,1,1,100.0,CRITICAL
TASK-5082,Traction,ROUTINE,NORMAL,FAIR,False,0,5,4.5,0,1,24.128440817523373,LOW
TASK-5083,S&T,HIGH,MEDIUM,DEGRADED,False,0,1,5.7,1,1,62.08263207067276,MEDIUM
TASK-5084,Traction,MEDIUM,NORMAL,GOOD,True,1,1,0.9,0,1,36.788804542723334,LOW
TASK-5085,S&T,CRITICAL,HIGH,FAILED,False,0,0,4.1,1,0,91.33681908976193,CRITICAL
TASK-5086,Engineering,LOW,NORMAL,FAIR,True,12,1,7.3,0,1,41.994685970837246,LOW
TASK-5087,Traction,ROUTINE,NORMAL,FAIR,True,7,1,2.8,0,1,31.47019718755417,LOW
TASK-5088,Traction,ROUTINE,MEDIUM,FAIR,True,17,1,1.4,0,1,38.57025399465375,LOW
TASK-5089,Traction,ROUTINE,NORMAL,FAIR,True,22,3,0.8,0,0,41.592363456239106,LOW
TASK-5090,Engineering,HIGH,HIGH,POOR,True,2,1,5.4,1,1,83.44147892896127,CRITICAL
TASK-5091,S&T,LOW,NORMAL,GOOD,False,0,2,0.7,0,1,21.72349794985,LOW
TASK-5092,Engineering,HIGH,MEDIUM,DEGRADED,True,25,3,2.6,1,1,83.6078680005265,CRITICAL
TASK-5093,S&T,HIGH,MEDIUM,DEGRADED,True,23,2,6.7,1,1,91.56024307644654,CRITICAL
TASK-5094,Engineering,LOW,NORMAL,GOOD,True,19,1,2.6,0,1,40.81707957998075,LOW
TASK-5095,Traction,CRITICAL,IMMEDIATE,POOR,False,0,4,4.2,1,1,100.0,CRITICAL
TASK-5096,S&T,CRITICAL,IMMEDIATE,POOR,True,3,1,3.8,1,0,100.0,CRITICAL
TASK-5097,Engineering,LOW,NORMAL,FAIR,True,2,2,3.3,0,0,26.423071291689176,LOW
TASK-5098,Traction,CRITICAL,HIGH,POOR,True,18,2,4.5,1,0,100.0,CRITICAL
TASK-5099,Traction,MEDIUM,HIGH,DEGRADED,False,0,0,0.7,0,1,43.41968514181276,LOW
TASK-5100,S&T,ROUTINE,NORMAL,GOOD,False,0,1,7.3,0,1,25.17565519490116,LOW
TASK-5101,S&T,MEDIUM,MEDIUM,DEGRADED,False,0,1,6.6,1,0,53.02564650367702,MEDIUM
TASK-5102,Traction,LOW,MEDIUM,FAIR,True,32,2,6.2,0,0,44.971070515130535,LOW
TASK-5103,S&T,HIGH,HIGH,FAILED,False,0,1,3.8,1,0,91.4974998123858,CRITICAL
TASK-5104,S&T,LOW,NORMAL,GOOD,False,0,1,6.6,0,1,19.669347417833492,LOW
TASK-5105,Traction,CRITICAL,IMMEDIATE,POOR,True,1,1,7.6,1,1,100.0,CRITICAL
TASK-5106,Traction,MEDIUM,HIGH,DEGRADED,True,3,4,6.9,0,1,55.28375935494876,MEDIUM
TASK-5107,Traction,HIGH,IMMEDIATE,POOR,False,0,3,3.7,1,0,91.48739580493029,CRITICAL
TASK-5108,Traction,HIGH,HIGH,FAILED,False,0,3,6.3,1,1,97.50812819065195,CRITICAL
TASK-5109,S&T,LOW,NORMAL,FAIR,False,0,0,7.7,0,1,14.156856585714902,LOW
TASK-5110,S&T,ROUTINE,NORMAL,FAIR,False,0,0,1.5,0,0,12.99552520411613,LOW
TASK-5111,Engineering,HIGH,HIGH,DEGRADED,True,33,2,6.5,1,1,96.97369435296554,CRITICAL
TASK-5112,S&T,ROUTINE,NORMAL,GOOD,False,0,1,8.0,0,0,24.064530452352138,LOW
TASK-5113,Traction,MEDIUM,MEDIUM,DEGRADED,True,4,2,3.0,0,1,45.40723617231418,MEDIUM
TASK-5114,S&T,ROUTINE,MEDIUM,GOOD,False,0,2,5.1,0,0,29.736526069842228,LOW
TASK-5115,S&T,MEDIUM,MEDIUM,DEGRADED,True,2,2,5.4,1,1,55.77025107727197,MEDIUM
TASK-5116,Traction,HIGH,IMMEDIATE,FAILED,True,2,2,0.6,1,1,100.0,CRITICAL
TASK-5117,S&T,HIGH,HIGH,FAILED,True,25,3,5.5,1,1,100.0,CRITICAL
TASK-5118,S&T,LOW,NORMAL,FAIR,False,0,1,3.8,0,0,23.856534592838653,LOW
TASK-5119,Engineering,HIGH,IMMEDIATE,POOR,False,0,1,0.6,1,1,94.88125696011058,CRITICAL
TASK-5120,Engineering,HIGH,MEDIUM,DEGRADED,True,47,2,4.1,1,0,79.50574267502759,HIGH
TASK-5121,Traction,MEDIUM,MEDIUM,FAIR,True,7,0,3.6,0,1,58.21448222871818,MEDIUM
TASK-5122,Traction,ROUTINE,NORMAL,GOOD,False,0,1,2.6,0,1,19.557967834264296,LOW
TASK-5123,Traction,CRITICAL,IMMEDIATE,FAILED,False,0,0,2.9,1,1,98.06702496721417,CRITICAL
TASK-5124,Engineering,HIGH,IMMEDIATE,POOR,True,8,1,1.8,1,1,100.0,CRITICAL
TASK-5125,S&T,HIGH,MEDIUM,DEGRADED,True,6,3,7.0,1,1,72.85033992909668,HIGH
TASK-5126,Engineering,LOW,NORMAL,FAIR,False,0,2,5.2,0,1,23.37855770258502,LOW
TASK-5127,Engineering,HIGH,HIGH,FAILED,True,26,2,5.4,1,0,100.0,CRITICAL
TASK-5128,Engineering,ROUTINE,NORMAL,GOOD,True,11,1,5.4,0,1,37.450232160947856,LOW
TASK-5129,Engineering,HIGH,IMMEDIATE,FAILED,True,19,0,7.0,1,0,100.0,CRITICAL
TASK-5130,Traction,MEDIUM,MEDIUM,DEGRADED,True,7,2,0.8,0,0,49.11629134593634,MEDIUM
TASK-5131,Traction,ROUTINE,NORMAL,FAIR,False,0,3,1.0,0,1,30.706248171258984,LOW
TASK-5132,Traction,MEDIUM,HIGH,DEGRADED,True,9,1,7.8,0,1,56.440133536358445,MEDIUM
TASK-5133,Engineering,HIGH,MEDIUM,DEGRADED,False,0,0,4.6,1,1,57.03842730941758,MEDIUM
TASK-5134,Engineering,CRITICAL,IMMEDIATE,FAILED,True,4,2,2.3,1,1,100.0,CRITICAL
TASK-5135,Engineering,MEDIUM,NORMAL,GOOD,True,5,0,4.3,0,0,41.15978138745021,LOW
TASK-5136,Engineering,HIGH,IMMEDIATE,FAILED,True,8,2,1.1,1,0,100.0,CRITICAL
TASK-5137,Engineering,MEDIUM,HIGH,DEGRADED,False,0,0,4.8,0,0,42.68186080012105,LOW
TASK-5138,Traction,CRITICAL,IMMEDIATE,POOR,True,9,2,1.0,1,1,100.0,CRITICAL
TASK-5139,S&T,MEDIUM,HIGH,DEGRADED,False,0,1,1.6,1,0,64.78461508254183,MEDIUM
TASK-5140,S&T,CRITICAL,IMMEDIATE,FAILED,True,25,0,6.4,1,0,100.0,CRITICAL
TASK-5141,S&T,CRITICAL,IMMEDIATE,POOR,False,0,2,7.2,1,1,100.0,CRITICAL
TASK-5142,S&T,CRITICAL,HIGH,POOR,True,12,1,7.6,1,0,100.0,CRITICAL
TASK-5143,S&T,CRITICAL,HIGH,FAILED,False,0,1,0.7,1,1,92.95809926634121,CRITICAL
TASK-5144,S&T,ROUTINE,NORMAL,GOOD,True,7,1,2.7,0,1,26.113711657800337,LOW
TASK-5145,Engineering,CRITICAL,HIGH,FAILED,True,22,0,0.7,1,1,100.0,CRITICAL
TASK-5146,Traction,MEDIUM,NORMAL,FAIR,True,2,0,6.6,0,0,35.40384264915851,LOW
TASK-5147,Traction,CRITICAL,IMMEDIATE,FAILED,True,4,2,6.4,1,0,100.0,CRITICAL
TASK-5148,Traction,HIGH,HIGH,DEGRADED,True,14,0,7.5,1,0,87.33481856726019,CRITICAL
TASK-5149,S&T,HIGH,HIGH,FAILED,True,3,1,0.7,1,1,97.01616193060775,CRITICAL
TASK-5150,Traction,ROUTINE,NORMAL,FAIR,True,14,1,3.4,0,1,46.96389650046135,MEDIUM
TASK-5151,Traction,MEDIUM,MEDIUM,GOOD,False,0,1,7.7,0,1,41.95302314931938,LOW
